1013157,platform/frameworks/base,services/tests/servicestests/apks/mmac_install_release/Android.mk
1013157,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_nc_ds.xml
1013157,platform/frameworks/base,services/tests/servicestests/res/raw/signed_release.apk
1013157,platform/frameworks/base,services/tests/servicestests/res/raw/signed_platform.apk
1006433,platform/frameworks/base,services/tests/servicestests/certs/key_b.x509.pem
1006433,platform/frameworks/base,services/tests/servicestests/certs/key_a.pk8
1006433,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_csps_ds_2.xml
1006433,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_cnsps_nd.xml
1006433,platform/frameworks/base,services/tests/servicestests/Android.mk
1006433,platform/frameworks/base,services/tests/servicestests/apks/FrameworkServicesTests_apk.mk
1006433,platform/frameworks/base,services/tests/servicestests/apks/mmac_install_platform/AndroidManifest.xml
1006433,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_cnsps_ds.xml
1006433,platform/frameworks/base,services/tests/servicestests/src/com/android/server/pm/SELinuxMMACTests.java
1006433,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_nc_nd.xml
1006433,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_csnp_nd.xml
1006433,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_csps_nd.xml
1006433,platform/frameworks/base,services/tests/servicestests/apks/mmac_install_release/src/com/android/frameworks/servicetests/DoNothing.java
1006433,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_csps_ds.xml
1006433,platform/frameworks/base,services/tests/servicestests/certs/key_a.x509.pem
1006433,platform/frameworks/base,services/tests/servicestests/apks/mmac_install_platform/src/com/android/frameworks/servicetests/DoNothing.java
1006433,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_csnp_ds.xml
1006433,platform/frameworks/base,services/tests/servicestests/apks/Android.mk
1006433,platform/frameworks/base,services/tests/servicestests/apks/mmac_install_release/AndroidManifest.xml
1006433,platform/frameworks/base,services/tests/servicestests/certs/key_b.pk8
1006433,platform/frameworks/base,services/tests/servicestests/apks/mmac_install_platform/Android.mk
1006433,platform/frameworks/base,services/tests/servicestests/apks/mmac_install_release/Android.mk
1006433,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_nc_ds.xml
1006433,platform/frameworks/base,services/tests/servicestests/res/raw/signed_release.apk
1006433,platform/frameworks/base,services/tests/servicestests/res/raw/signed_platform.apk
1010111,platform/frameworks/base,services/tests/servicestests/certs/key_b.x509.pem
1010111,platform/frameworks/base,services/tests/servicestests/certs/key_a.pk8
1010111,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_csps_ds_2.xml
1010111,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_cnsps_nd.xml
1010111,platform/frameworks/base,services/tests/servicestests/Android.mk
1010111,platform/frameworks/base,services/tests/servicestests/apks/FrameworkServicesTests_apk.mk
1010111,platform/frameworks/base,services/tests/servicestests/apks/mmac_install_platform/AndroidManifest.xml
1010111,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_cnsps_ds.xml
1010111,platform/frameworks/base,services/tests/servicestests/src/com/android/server/pm/SELinuxMMACTests.java
1010111,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_nc_nd.xml
1010111,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_csnp_nd.xml
1010111,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_csps_nd.xml
1010111,platform/frameworks/base,services/tests/servicestests/apks/mmac_install_release/src/com/android/frameworks/servicetests/DoNothing.java
1010111,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_csps_ds.xml
1010111,platform/frameworks/base,services/tests/servicestests/certs/key_a.x509.pem
1010111,platform/frameworks/base,services/tests/servicestests/apks/mmac_install_platform/src/com/android/frameworks/servicetests/DoNothing.java
1010111,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_csnp_ds.xml
1010111,platform/frameworks/base,services/tests/servicestests/apks/Android.mk
1010111,platform/frameworks/base,services/tests/servicestests/apks/mmac_install_release/AndroidManifest.xml
1010111,platform/frameworks/base,services/tests/servicestests/certs/key_b.pk8
1010111,platform/frameworks/base,services/tests/servicestests/apks/mmac_install_platform/Android.mk
1010111,platform/frameworks/base,services/tests/servicestests/apks/mmac_install_release/Android.mk
1010111,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_nc_ds.xml
1010111,platform/frameworks/base,services/tests/servicestests/res/raw/signed_release.apk
1010111,platform/frameworks/base,services/tests/servicestests/res/raw/signed_platform.apk
1026058,platform/frameworks/base,services/tests/servicestests/certs/key_b.x509.pem
1026058,platform/frameworks/base,services/tests/servicestests/certs/key_a.pk8
1026058,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_csps_ds_2.xml
1026058,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_cnsps_nd.xml
1026058,platform/frameworks/base,services/tests/servicestests/Android.mk
1026058,platform/frameworks/base,services/tests/servicestests/apks/FrameworkServicesTests_apk.mk
1026058,platform/frameworks/base,services/tests/servicestests/apks/mmac_install_platform/AndroidManifest.xml
1026058,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_cnsps_ds.xml
1026058,platform/frameworks/base,services/tests/servicestests/src/com/android/server/pm/SELinuxMMACTests.java
1026058,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_nc_nd.xml
1026058,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_csnp_nd.xml
1026058,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_csps_nd.xml
1026058,platform/frameworks/base,services/tests/servicestests/apks/mmac_install_release/src/com/android/frameworks/servicetests/DoNothing.java
1026058,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_csps_ds.xml
1026058,platform/frameworks/base,services/tests/servicestests/certs/key_a.x509.pem
1026058,platform/frameworks/base,services/tests/servicestests/apks/mmac_install_platform/src/com/android/frameworks/servicetests/DoNothing.java
1026058,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_csnp_ds.xml
1026058,platform/frameworks/base,services/tests/servicestests/apks/Android.mk
1026058,platform/frameworks/base,services/tests/servicestests/apks/mmac_install_release/AndroidManifest.xml
1026058,platform/frameworks/base,services/tests/servicestests/certs/key_b.pk8
1026058,platform/frameworks/base,services/tests/servicestests/apks/mmac_install_platform/Android.mk
1026058,platform/frameworks/base,services/tests/servicestests/apks/mmac_install_release/Android.mk
1026058,platform/frameworks/base,services/tests/servicestests/res/raw/mmac_nc_ds.xml
1026058,platform/frameworks/base,services/tests/servicestests/res/raw/signed_release.apk
1026058,platform/frameworks/base,services/tests/servicestests/res/raw/signed_platform.apk
1010056,platform/system/core,libion/tests/Android.mk
1010056,platform/system/core,libcutils/tests/Android.mk
1003224,platform/system/core,libion/tests/Android.mk
1003224,platform/system/core,libcutils/tests/Android.mk
1043845,platform/system/core,libion/tests/Android.mk
1043845,platform/system/core,libcutils/tests/Android.mk
1052399,platform/build,core/combo/HOST_linux-x86.mk
1052399,platform/build,core/combo/HOST_linux-x86_64.mk
1003981,platform/build,core/combo/HOST_linux-x86.mk
1003981,platform/build,core/combo/HOST_linux-x86_64.mk
1057783,platform/build,core/combo/HOST_linux-x86.mk
1057783,platform/build,core/combo/HOST_linux-x86_64.mk
1042744,platform/tools/adt/idea,android/src/com/android/tools/idea/welcome/JdkLocationStep.form
1042744,platform/tools/adt/idea,android/src/com/android/tools/idea/welcome/SdkLocationStep.form
1017685,platform/tools/adt/idea,android/src/com/android/tools/idea/welcome/JdkLocationStep.form
1017685,platform/tools/adt/idea,android/src/com/android/tools/idea/welcome/SdkLocationStep.form
1057413,platform/tools/adt/idea,android/src/com/android/tools/idea/welcome/JdkLocationStep.form
1057413,platform/tools/adt/idea,android/src/com/android/tools/idea/welcome/SdkLocationStep.form
1004424,platform/frameworks/base,services/java/com/android/server/am/ActivityStack.java
1006433,platform/frameworks/base,services/java/com/android/server/am/ActivityStack.java
1012414,platform/system/vold,DirectVolume.cpp
1035211,platform/frameworks/base,services/java/com/android/server/wm/WindowManagerService.java
1056364,platform/build,core/combo/include/arch/linux-mips64/AndroidConfig.h
1056364,platform/build,core/combo/include/arch/linux-x86/AndroidConfig.h
1056364,platform/build,tools/zipalign/ZipEntry.cpp
1056364,platform/build,core/combo/include/arch/linux-mips/AndroidConfig.h
1056364,platform/build,core/combo/include/arch/darwin-x86/AndroidConfig.h
1045525,platform/frameworks/base,core/java/com/android/internal/os/ProcessCpuTracker.java
1013433,platform/external/sepolicy,Android.mk
1013433,platform/external/sepolicy,selinux-network.sh
1004424,platform/frameworks/base,services/java/com/android/server/wm/DisplayMagnifier.java
1006433,platform/frameworks/base,services/java/com/android/server/wm/DisplayMagnifier.java
1003338,platform/frameworks/base,services/java/com/android/server/wm/DisplayMagnifier.java
1052644,platform/art,compiler/utils/assembler_arm32_test.cc
1052644,platform/art,compiler/utils/assembler_arm32_test_expected.cc.inc
1052644,platform/art,build/Android.gtest.mk
1038443,platform/art,compiler/utils/assembler_arm32_test.cc
1038443,platform/art,compiler/utils/assembler_arm32_test_expected.cc.inc
1038443,platform/art,build/Android.gtest.mk
1035211,platform/frameworks/base,services/java/com/android/server/wm/WindowState.java
1006433,platform/frameworks/base,services/java/com/android/server/wm/WindowState.java
1035211,platform/frameworks/base,services/java/com/android/server/wm/DisplayContent.java
1006433,platform/frameworks/base,services/java/com/android/server/wm/DisplayContent.java
1010233,platform/cts,tests/tests/app/src/android/app/cts/SystemFeaturesTest.java
1004424,platform/frameworks/base,cmds/bootanimation/bootanimation_main.cpp
1004424,platform/frameworks/base,services/java/com/android/server/power/PowerManagerService.java
1014443,platform/frameworks/base,cmds/bootanimation/bootanimation_main.cpp
1014443,platform/frameworks/base,services/java/com/android/server/power/PowerManagerService.java
1003966,platform/frameworks/base,cmds/bootanimation/bootanimation_main.cpp
1003966,platform/frameworks/base,services/java/com/android/server/power/PowerManagerService.java
1041495,platform/frameworks/base,cmds/bootanimation/bootanimation_main.cpp
1041495,platform/frameworks/base,services/java/com/android/server/power/PowerManagerService.java
1006433,platform/frameworks/base,cmds/bootanimation/bootanimation_main.cpp
1006433,platform/frameworks/base,services/java/com/android/server/power/PowerManagerService.java
1052399,platform/bionic,tests/sys_resource_test.cpp
1052399,platform/bionic,tests/string_posix_strerror_r_test.cpp
1052399,platform/bionic,tests/unistd_test.cpp
1003224,platform/bionic,tests/sys_resource_test.cpp
1003224,platform/bionic,tests/string_posix_strerror_r_test.cpp
1003224,platform/bionic,tests/unistd_test.cpp
1035211,platform/frameworks/base,policy/src/com/android/internal/policy/impl/PhoneWindowManager.java
1057059,platform/frameworks/base,policy/src/com/android/internal/policy/impl/PhoneWindowManager.java
1043738,platform/bionic,libc/include/netdb.h
1057783,platform/bionic,libc/include/netdb.h
1003224,platform/bionic,libc/include/netdb.h
1010121,platform/hardware/qcom/camera,QCamera2/HAL3/QCamera3Channel.cpp
1052399,platform/hardware/qcom/camera,QCamera2/HAL3/QCamera3Channel.cpp
1022047,platform/frameworks/support,v7/appcompat/src/android/support/v7/app/ActionBarImplICS.java
1022047,platform/frameworks/support,v7/appcompat/src/android/support/v7/app/ActionBarImplJB.java
1022047,platform/frameworks/support,v7/appcompat/src/android/support/v7/app/ActionBarActivityDelegateICS.java
1002956,platform/frameworks/support,v7/appcompat/src/android/support/v7/app/ActionBarImplICS.java
1002956,platform/frameworks/support,v7/appcompat/src/android/support/v7/app/ActionBarImplJB.java
1002956,platform/frameworks/support,v7/appcompat/src/android/support/v7/app/ActionBarActivityDelegateICS.java
1018893,platform/frameworks/support,v7/appcompat/src/android/support/v7/app/ActionBarImplICS.java
1018893,platform/frameworks/support,v7/appcompat/src/android/support/v7/app/ActionBarImplJB.java
1018893,platform/frameworks/support,v7/appcompat/src/android/support/v7/app/ActionBarActivityDelegateICS.java
1004424,platform/frameworks/base,packages/SystemUI/src/com/android/systemui/ImageWallpaper.java
1006497,platform/frameworks/base,packages/SystemUI/src/com/android/systemui/ImageWallpaper.java
1006433,platform/frameworks/base,packages/SystemUI/src/com/android/systemui/ImageWallpaper.java
1043738,platform/system/core,fs_mgr/fs_mgr_verity.c
1003224,platform/system/core,fs_mgr/fs_mgr_verity.c
1056364,platform/build,core/combo/include/arch/linux-arm/AndroidConfig.h
1056364,platform/build,core/combo/include/arch/windows/AndroidConfig.h
1056364,platform/build,core/combo/include/arch/linux-arm64/AndroidConfig.h
1056364,platform/build,core/combo/include/arch/target_linux-x86/AndroidConfig.h
1057232,platform/frameworks/rs,cpp/rsDispatch.cpp
1057232,platform/frameworks/rs,cpp/Android.mk
1057232,platform/frameworks/rs,cpp/RenderScript.cpp
1057232,platform/frameworks/rs,cpp/rsDispatchCpp.h
1006433,platform/frameworks/rs,cpp/rsDispatch.cpp
1006433,platform/frameworks/rs,cpp/Android.mk
1006433,platform/frameworks/rs,cpp/RenderScript.cpp
1006433,platform/frameworks/rs,cpp/rsDispatchCpp.h
1050418,platform/frameworks/rs,cpp/rsDispatch.cpp
1050418,platform/frameworks/rs,cpp/Android.mk
1050418,platform/frameworks/rs,cpp/RenderScript.cpp
1050418,platform/frameworks/rs,cpp/rsDispatchCpp.h
1004537,platform/frameworks/rs,cpp/rsDispatch.cpp
1004537,platform/frameworks/rs,cpp/Android.mk
1004537,platform/frameworks/rs,cpp/RenderScript.cpp
1004537,platform/frameworks/rs,cpp/rsDispatchCpp.h
1017430,platform/frameworks/rs,cpp/rsDispatch.cpp
1017430,platform/frameworks/rs,cpp/Android.mk
1017430,platform/frameworks/rs,cpp/RenderScript.cpp
1017430,platform/frameworks/rs,cpp/rsDispatchCpp.h
1010186,platform/ndk,build/tools/make-standalone-toolchain.sh
1019910,platform/tools/adt/idea,android/src/com/android/tools/idea/gradle/util/GradleUtil.java
1019910,platform/tools/adt/idea,android/src/com/android/tools/idea/gradle/project/PreSyncChecks.java
1019910,platform/tools/adt/idea,android/testSrc/com/android/tools/idea/gradle/stubs/gradle/IdeaContentRootStub.java
1019910,platform/tools/adt/idea,android/testSrc/com/android/tools/idea/gradle/stubs/gradle/IdeaSourceDirectoryStub.java
1019910,platform/tools/idea,plugins/gradle/lib/gradle-messaging-2.2-rc-1.jar
1019910,platform/tools/idea,plugins/gradle/tooling-extension-impl/src/org/jetbrains/plugins/gradle/tooling/internal/IdeaContentRootImpl.java
1019910,platform/tools/idea,plugins/gradle/lib/gradle-base-services-2.2-rc-1.jar
1019910,platform/tools/idea,plugins/gradle/tooling-extension-api/lib/gradle-platform-jvm-2.2-rc-1.jar
1019910,platform/tools/idea,plugins/gradle/tooling-extension-api/lib/gradle-build-init-2.2-rc-1.jar
1019910,platform/tools/idea,plugins/gradle/tooling-extension-api/lib/gradle-plugins-2.2-rc-1.jar
1019910,platform/tools/idea,plugins/gradle/tooling-extension-api/lib/gradle-language-jvm-2.1.jar
1019910,platform/tools/idea,plugins/gradle/tooling-extension-impl/gradle-tooling-extension-impl.iml
1019910,platform/tools/idea,plugins/gradle/tooling-extension-api/gradle-tooling-extension-api.iml
1019910,platform/tools/idea,plugins/gradle/tooling-extension-api/lib/gradle-language-java-2.2-rc-1.jar
1019910,platform/tools/idea,plugins/gradle/lib/gradle-model-groovy-2.2-rc-1.jar
1019910,platform/tools/idea,plugins/gradle/lib/gradle-base-services-groovy-2.1.jar
1019910,platform/tools/idea,plugins/gradle/lib/gradle-model-groovy-2.1.jar
1019910,platform/tools/idea,plugins/gradle/lib/gradle-core-2.2-rc-1.jar
1019910,platform/tools/idea,plugins/gradle/gradle.iml
1019910,platform/tools/idea,plugins/gradle/tooling-extension-api/lib/gradle-platform-base-2.2-rc-1.jar
1019910,platform/tools/idea,plugins/gradle/lib/gradle-tooling-api-2.1.jar
1019910,platform/tools/idea,plugins/gradle/tooling-extension-impl/lib/gradle-reporting-2.2-rc-1.jar
1019910,platform/tools/idea,plugins/gradle/tooling-extension-impl/src/org/jetbrains/plugins/gradle/tooling/internal/IdeaSourceDirectoryImpl.java
1019910,platform/tools/idea,plugins/gradle/lib/gradle-2.2-rc-1-src.zip
1019910,platform/tools/idea,plugins/gradle/tooling-extension-api/lib/gradle-language-jvm-2.2-rc-1.jar
1019910,platform/tools/idea,plugins/gradle/lib/gradle-2.1-src.zip
1019910,platform/tools/idea,plugins/gradle/tooling-extension-api/lib/gradle-ide-2.2-rc-1.jar
1019910,platform/tools/idea,plugins/gradle/lib/gradle-model-core-2.2-rc-1.jar
1019910,platform/tools/idea,plugins/gradle/lib/gradle-wrapper-2.2-rc-1.jar
1019910,platform/tools/idea,plugins/gradle/lib/gradle-native-2.1.jar
1019910,platform/tools/idea,plugins/gradle/lib/gradle-native-2.2-rc-1.jar
1019910,platform/tools/idea,plugins/gradle/tooling-extension-api/lib/gradle-scala-2.2-rc-1.jar
1019910,platform/tools/idea,plugins/gradle/tooling-extension-api/lib/gradle-ide-2.1.jar
1019910,platform/tools/idea,plugins/gradle/lib/gradle-resources-2.2-rc-1.jar
1019910,platform/tools/idea,plugins/gradle/lib/gradle-base-services-groovy-2.2-rc-1.jar
1019910,platform/tools/idea,plugins/gradle/lib/gradle-model-core-2.1.jar
1019910,platform/tools/idea,plugins/gradle/lib/gradle-tooling-api-2.2-rc-1.jar
1019910,platform/tools/idea,plugins/gradle/lib/javax.inject-1.jar
1019910,platform/tools/base,common/src/main/java/com/android/SdkConstants.java
1022047,platform/tools/swt,sdkmanager/app/src/main/java/com/android/sdkmanager/Main.java
1022047,platform/tools/swt,sdkmanager/app/src/main/java/com/android/sdkmanager/SdkCommandLine.java
1017944,platform/tools/swt,sdkmanager/app/src/main/java/com/android/sdkmanager/Main.java
1017944,platform/tools/swt,sdkmanager/app/src/main/java/com/android/sdkmanager/SdkCommandLine.java
1022047,platform/tools/base,sdklib/src/main/java/com/android/sdklib/internal/project/ProjectCreator.java
1017944,platform/tools/base,sdklib/src/main/java/com/android/sdklib/internal/project/ProjectCreator.java
1022047,platform/sdk,build.gradle
1022047,platform/sdk,templates/settings_gradle.template
1022047,platform/sdk,templates/build_gradle.template
1017944,platform/sdk,build.gradle
1017944,platform/sdk,templates/settings_gradle.template
1017944,platform/sdk,templates/build_gradle.template
1044651,platform/tools/base,build-system/gradle/src/test/groovy/com/android/build/gradle/internal/test/fixture/GradleTestProject.java
1044651,platform/tools/base,build-system/gradle/src/integ-test/groovy/com/android/build/gradle/DslTest.groovy
1044651,platform/tools/base,build-system/gradle/src/build-test/groovy/com/android/build/gradle/AutomatedBuildTest.java
1044651,platform/tools/base,build-system/gradle/src/integ-test/groovy/com/android/build/gradle/SampleIntegTest.groovy
1044651,platform/tools/base,build-system/gradle/src/integ-test/groovy/com/android/build/gradle/BuildToolsTest.groovy
1044651,platform/tools/base,build-system/gradle/src/integ-test/groovy/com/android/build/gradle/ApiTest.groovy
1044651,platform/tools/base,build-system/gradle/src/integ-test/groovy/com/android/build/gradle/RepoTest.groovy
1044651,platform/tools/base,build-system/gradle/src/integ-test/groovy/com/android/build/gradle/NdkVariantIntegTest.groovy
1056183,platform/tools/base,build-system/gradle/src/integ-test/groovy/com/android/build/gradle/BuildToolsTest.groovy
1056183,platform/tools/base,build-system/gradle/src/test/groovy/com/android/build/gradle/internal/test/fixture/GradleTestProject.java
1056183,platform/tools/base,build-system/gradle/src/integ-test/groovy/com/android/build/gradle/ApiTest.groovy
1056183,platform/tools/base,build-system/gradle/src/integ-test/groovy/com/android/build/gradle/RepoTest.groovy
1056183,platform/tools/base,build-system/gradle/src/integ-test/groovy/com/android/build/gradle/NdkVariantIntegTest.groovy
1057413,platform/tools/base,build-system/gradle/src/integ-test/groovy/com/android/build/gradle/BuildToolsTest.groovy
1057413,platform/tools/base,build-system/gradle/src/test/groovy/com/android/build/gradle/internal/test/fixture/GradleTestProject.java
1057413,platform/tools/base,build-system/gradle/src/integ-test/groovy/com/android/build/gradle/ApiTest.groovy
1057413,platform/tools/base,build-system/gradle/src/integ-test/groovy/com/android/build/gradle/RepoTest.groovy
1057413,platform/tools/base,build-system/gradle/src/integ-test/groovy/com/android/build/gradle/NdkVariantIntegTest.groovy
1004424,platform/frameworks/base,core/java/android/preference/VolumePreference.java
